content,fileName,fileUrl,regdate,regname,seq,subject,viewCount
일반적으로 식량은 인류가 생존과 활동을 위해 섭취하는 곡물류, 감자？고구마류, 육？어류, 채소류, 과일류 등의 먹을거리를 일컫는다. 이 중 곡류는 주된 에너지의 공급원이자 가축사료로 이용되고 있으며 협의의 식량으로 통용되고 있다. 국제적으로 기후변화 및 산업화로 곡물 수급에 불안감이 증가하고 있다.",우리나라_곡물_수급_현황_및_식량자급률_제고_방안(최임수)20141206.pdf,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=704&file_seq=1,2015.03.31,김수연,704,[전문가기고]우리나라 곡물 수급 현황 및 식량자급률 제고방안,1078

"민간육종 연구지원투자의 효과 거양을 위하여

&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; (사) 한국종자연구회 고문 윤진영

정부는 외국품종 의존도가 높은 작물의 우리 품종 자급율을 향상하고 종자 산언을 수출지향적으로 육성하는 목표를 위하여 Golden Seed Project와 Seed Vally 사업 등을 통하여 막대한 예산을 민간에 지원하고 있다. 이런 우호적인 분위기를 활용하여 우수한 품종을 다수 육종하고 그 품종들이 수출 시장에서 날개를 달고 우리 농업을 잘 뒷받침하는 상황을 만들고 지속하자면 개별 과제의 성공을 위하여 노력하며 중간점검결과에 따라서는 사업 전체의 구조를 보완하고, 품종육종 및 종자산업에 직간접적으로 영향을 및는 제반 사항을 정비해야 할 덧이다. 본고에서는 이런 관점에서 중요한 몇가지를 살펴본다.",민간육종연구지원투자의_효과_거양을_위하여.pdf,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=703&file_seq=1,2015.03.31,김수연,703,[전문가기고]민간육종연구지원투자의 효과 거양을 위하여,978

"본 보고서는 농업기술실용화재단에서 작성하였으며,
담당 연구원들의 개인적인 견해가 반영된 것으로서 재단의 공식적인 의견이 아님을 밝혀드립니다.


&nbsp;최근 정부에서는 창조경제, 과학기술과 정보통신기술(ICT) 융&middot;복합을 통한 새로운 성장 동력 및 일자리 창출이 강조되면서 농업부문에서도 ICT 융&middot;복합 확산이 정책적 과제로 제기되고 있다. 농업생산의 정체 현상, 농촌 노동력의 감소와 고령화, 기상이변, 복잡한 유통구조에 따른 고비용 구조 등의 문제가 우리 농업부문의 주요 과제로 등장하는데, 농업과 ICT의 융&middot;복합이 이러한 문제를 해결하는 방안으로 강조되고 있다.
&nbsp; 
이와 관련하여 2014년 8월 1일부터 2014년 11월 30일까지 공개 또는 등록된 국내 농？식품 분야 최신특허 중 &lsquo;농？식품 ICT 융？복합 모델&rsquo; 기술과 연관된 특허를 소개하고자 한다.",국내_ICT_융복합_특허기술.pdf,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=702&file_seq=1,2015.03.31,김수연,702,[FACT] 국내 ICT융복합 특허기술('14.8월~'14.11월),1018

"

마늘의 건강기능식품 고시형 원료 등록에 따른 증분수요 추정 보고서


마늘의 건기식 등록에 따른 증분수요를 추정하기 위해 연령별/지역별/성별 인구비례할당 표본 추출에&nbsp;의해&nbsp;온라인으로 전국 만 20세 이상 남녀 1,500명의 향후 마늘 소비량 변화, 향후 지불의사금액 등을 조사/분석함. 

분석 결과, &ldquo;마늘의 건강기능식품 고시형 원료 등록&rdquo;에 따른 증분수요는 2015년 약 4,325억 원으로 나타났으며, 향후 10년 간 증분수요의 합은 약 4조 5,091억 원으로 예상됨.


&nbsp;&nbsp; 담당 : 기술동향분석팀 엄인용 선임연구원 031) 8012-7227",140924_마늘_건기식지정_증분수요_추정.pdf,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=701&file_seq=1,2014.10.16,엄인용,701,[FACT]마늘의 건강기능식품 고시형 원료 등록에 따른 증분수요 추정 보고서,1416

"본 보고서는 농업기술실용화재단에서 작성하였으며,
담당 연구원들의 개인적인 견해가 반영된 것으로서 재단의 공식적인 의견이 아님을 밝혀드립니다.
&nbsp;
국내 농&bull;식품분야 융&bull;복합 특허기술(&rsquo;14.5~&rsquo;14.7월)
농업기술실용화재단 김수연
전 세계 특허동향 및 경쟁현황을 파악하고 향후 연구개발 방향 결정에 도움이 되고자 2014. 5월부터 7월까지 공개 또는 등록된 한국, 미국, 일본, 중국, 유럽, 국제출원(PCT)의 특허(실용신안)을 분석하였다.
&nbsp;분석대상은 농업,식품,축산업,융복합 분야를 대상으로 하였으며, 국가별로는 한국의 특허활동이 가장 활발하였으며, 기술분야별로는 농업분야가 가장 많은 출원을 기록하였다.
담당 : 기술동향분석팀 김수연 031-8012-7224",농·식품분야_최신특허_동향.pdf,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=700&file_seq=1,2014.09.26,권윤구,700,[FACT]농·식품분야 최신특허 동향(‘14.5~‘14.7월),1414

"본 보고서는 농업기술실용화재단에서 작성하였으며,
담당 연구원들의 개인적인 견해가 반영된 것으로서 재단의 공식적인 의견이 아님을 밝혀드립니다.
&nbsp;
국내 농&bull;식품분야 융&bull;복합 특허기술 (&rsquo;14.5~&rsquo;14.7월)
&nbsp;
농업기술실용화재단 김수연

&nbsp;
2014년 5월 1일부터 2014년 7월 30일까지 공개 또는 등록된 국내 농&bull;식품 분야 최신특허 중&nbsp; 시설원예 관련 특허 13건, 지능형 축사분야 5건,&nbsp; 과수분야와 유통소비 분야 각각 1건 등 총 20건의 &lsquo;농&bull;식품 ICT 융&bull;복합 모델' 특허를 소개하고자 한다.&nbsp;
&nbsp;
담당 : 기술동향분석팀 김수연 031-8012-7224",국내_농·식품_융복합_특허기술.pdf,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=699&file_seq=1,2014.09.25,권윤구,699,[FACT]국내 농식품분야 융복합 특허기술(‘14.5~14.7월 ),1325

"축산업의 6차 산업화 필요성과 추진방향
농협경제연구소 축산경제연구실장 황명철
&nbsp;&nbsp; 6차산업화란 경제가 발전할수록 1차 산업에서 2차 산업으로, 다시 2차 산업에서 3차 산업으로 발전하고 1차에서 2차, 3차로 갈수록 소득도 높아진다는 &lsquo;페티의 법칙&rsquo;을 이론적 근거로 하며, 농가소득 증대를 위한 방안으로 일본의 이마무라 나라오미(今村奈良臣）동경대학 교수가 20여 년 전에 제창한 조어이다.
&nbsp;&nbsp;&nbsp; 한편, 우리나라 축산업 현실을 보면, 1995년 WTO체제 이후 미국, EU, 호주, 캐나다 등 축산 강국과의 연이은 FTA협정 타결로 인한 축산물시장 개방 확대로 축산 농가 수는 과거 20여 년간 70&sim;80%가 줄어드는 등 축산 농가는 경영의 주도권을 제대로 행사하기 어려우며 그 입지는 매우 취약하다.
&nbsp; 이처럼 위기상황에 처한 축산업의 활로를 찾기 위해서는 6차 산업 이론에서 보는 바와 같이 6차 산업화로, 대기업 등이 차지하고 있는 축산분야 2차 가공과 3차 판매 등을 축산경영으로 환원함으로써 축산농가의 소득증대를 도모할 필요가 있다. 
&nbsp; 축산업의 6차산업화 방안으로는 첫째, 6차산업화의 숲속에서 조난당하지 않도록 끊임없는 학습과 선진사례 벤치마킹이 필수적이다. 두 번째, 경영위험 최소화를 위해 자본투자는 점진적으로 하고 기존 자원을 최대한 활용해야 한다. 세 번째, 개별농가 및 법인보다는 지역단위 중심 사업추진이 효과적이다. 네 번째, 지역단위 6차산업화 주체로서 농&middot;축협의 적극적 참여가 필요하며, 농협은 6차산업화에 핵심적인 역할을 하는데 주저함이 없어야 한다.",축산업의 6차 산업화와 추진방향.pdf,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=698&file_seq=1,2014.09.17,권윤구,698,[전문가기고]축산업의 6차 산업화 필요성과 추진방향,1402

"&nbsp;
6차 산업화의 해외 사례 및 시사점
충남대학교 농업경제학과 교수 김성훈
&nbsp;6차 산업화의 개념은 농업이 1차 산업(농축산물의 생산)에 머무르지 않고, 2차 산업(농축산물의 가공 및 식품제조업) 및 3차 산업(도ㆍ소매업, 음식업, 정보서비스업, 관광 등)까지 영역을 확대하고, 농기업의 다각화와 농업의 종합산업화(1차 + 2차 + 3차 = 6차)를 통해 농촌에 새로운 가치와 취업 기회를 만들어내는 활동을 의미한다.&nbsp; 
&nbsp; 6차 산업화를 우리나라에 효과적으로 시도하기 위해서는 해외의 성공 사례를 분석하여 시사점을 도출할 필요가 있기에, 각 유형별로 사례(네덜란드의 레메커 치즈 농장, 미국의 오크 팜, 일본의 포도의 언덕)를 조사하한 다음 SWOT 기법을 적용하여 분석하였다.",6차 산업화의 해외 사례 및 시사점.pdf,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=697&file_seq=1,2014.09.17,권윤구,697,[전문가기고]6차 산업화의 해외 사례 및 시사점,1538

"본 산업동향 보고서는 농업기술실용화재단에서 작성하였으며,
담당 연구원들의 개인적인 견해가 반영된 것으로서 재단의 공식적인 의견이 아님을 밝혀드립니다.
&nbsp;
약용작물 재배현황 및 시장 동향

약용작물 산업은 한약재에서 벗어나 천연소재 신약, 기능성식품, 화장품, 생활용품 건강관련 식품으로 점차 그 영역을 확대하고 있으며
추세는 당분간 지속될 것으로 예상된다. 
약용작물 시장 확대에 따라 국내 약용작물 재배도 증가하고 있으며, 약용작물 고부가가치화에 따라 농가 소득 증대에 기여할 것으로 예상된다.
이러한 약용시장의 국내 현황과 향후 전망에 대해 살펴보고자 한다

담당 : 기술동향분석팀 김혜원 연구원 031-8012-7393
&nbsp;",약용작물 재배현황 및 시장동향.pdf,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=696&file_seq=1,2014.09.17,권윤구,696,[FACT]약용작물 재배현황 및 시장 동향,1569

"본 산업동향 보고서는 농업기술실용화재단에서 작성하였으며,
담당 연구원들의 개인적인 견해가 반영된 것으로서 재단의 공식적인 의견이 아님을 밝혀드립니다.
국내 약용작물 특허기술동향

인류는 자연으로부터 식량과 질병치료를 위해 약초를 이용하였다. 약 6만 년 전 네안데르탈인의 무덤에서 오늘날 향료로 사용되는 약초가 발견될 정도로 인류가 약초를 이용한 역사는 매우 길다. 약용작물은 난치병, 노화, 성인병 등 현대의약에서 미비점을 보완하는 대체의약 산업의 원료이자 생물자원의 보고로 그 중요성이 커지고 있다. 특히 건강과 웰빙에 대한 사회적 관심이 높아지면서 기능성 건강식품 및 약용작물 관련 시장규모도 성장을 거듭하고 있다.
&nbsp;
담당 : 기술동향분석팀 김수연 연구원 031-8012-7224",국내 약용작물 특허기술동향.pdf,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=695&file_seq=1,2014.09.17,권윤구,695,[FACT]국내 약용작물 특허기술동향,1301

"본 산업동향 보고서는 농업기술실용화재단에서 작성하였으며,
담당 연구원들의 개인적인 견해가 반영된 것으로서 재단의 공식적인 의견이 아님을 밝혀드립니다.
&nbsp;
&nbsp;
딸기의 재배현황과 수출입동향
&nbsp;

딸기는 국내에서 재배되고 있는 과채류 중 생육 적온이 가장 낮아 저온기에도 난방비의 부담이 적어 시설재배가 유리하다.
한국산 딸기는 싱가폴, 홍콩, 태국 및 말레이시아 등 동남아시아 지역으로 수출이 활성화되고 있는데, &rsquo;13년 국내 총 생산량 216,803톤 중 3,117톤 만이 해외로 수출되고 있다.
수출 증대를 위해서는 오염 방지, 신선도 유지 등 수확 후 관리에 대한 연구가 절실히 요구되며, 신규 수출시장 개척을 위한 해외마케팅, 시장정보조사, 수출국으로의 수출조건, 통관 및 검역제도 등 다양한 조사도 필요하다. 그러한 기초 조사로써, 한국산 딸기의 재배현황과 주요 수출국의 수출입동향 대하여 우선적으로 알아보고자 한다.
&nbsp;
담당 : 기술동향분석팀 최철만 선임연구원 031-8012-7228",딸기의 재배현황과 수출입동향.pdf,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=694&file_seq=1,2014.09.17,권윤구,694,[FACT]딸기의 재배현황과 수출입동향,1257

"
본 보고서는 농업기술실용화재단에서 작성하였으며,
담당 연구원들의 개인적인 견해가 반영된 것으로서 재단의 공식적인 의견이 아님을 밝혀드립니다.



국내 농&middot;식품분야 융&middot;복합 특허기술(&lsquo;14.2~&lsquo;14.4월)



농림축산식품부는 농식품 분야와 ICT 융합기술을 접목하여 실제 현장의 애로사항을 해결하기 위해 노력하고 있다 이에 농식품 분야 경영체의 생산비용 절감 등 효과를 실증하여 확산 가능한 농식품 ICT 모델화 사업을 추진하고 있다. 

&nbsp; 이와 관련하여 2014년 2월 1일부터 2014년 4월 30일까지 공개 또는 등록된 국내 농&middot;식품 분야 최신특허 중 &lsquo;농&middot;식품 ICT 융&middot;복합 모델&rsquo; 기술과 연관된 특허를 소개하고자 한다.



담당 : 기술동향분석팀 김수연 031-8012-7224
",국내_농·식품_융복합_특허기술.pdf,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=693&file_seq=1,2014.06.24,권윤구,693,[FACT]국내 농·식품분야 융·복합 특허기술(‘14.2~‘14.4월),1430

"본 보고서는 농업기술실용화재단에서 작성하였으며,
담당 연구원들의 개인적인 견해가 반영된 것으로서 재단의 공식적인 의견이 아님을 밝혀드립니다.



농&middot;식품분야 최신특허 동향(&lsquo;14.2~&lsquo;14.4월)
